name,Label,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152
5B2G5A2,1,221.686334,218.246081,224.294353,225.426915,234.808432,235.188071,237.137854,239.158824,242.654316,243.45876,245.48002,247.039485,249.686277,250.027755,251.782096,254.624662,256.260326,259.467371,263.148328,265.603608,272.199585,276.189343,283.93138,291.796941,302.208935,313.791582,328.311831,347.11921,370.041438,396.80903,428.887715,464.199379,503.502804,549.49836,597.315561,648.520411,703.735396,753.038324,804.520798,850.835078,898.445719,935.359898,971.863633,1004.395926,1030.456655,1059.012831,1076.804813,1106.577876,1115.346389,1144.811678,1162.995175,1180.668945,1197.836198,1211.26576,1232.684049,1247.721348,1267.047032,1286.280561,1313.729444,1348.610953,1360.581325,1389.674689,1418.644473,1449.714014,1479.533267,1515.260455,1553.122676,1590.030549,1633.283544,1682.156993,1731.272772,1788.443442,1841.70271,1906.687316,1970.685049,2040.678291,11.301566,10.743998,5.813507,-7.394985,-11.139076,-9.005538,-13.711999,-20.027311,-22.216575,-24.672232,-27.339336,-32.599435,-37.66653,-44.028211,-48.907885,-54.174084,-61.437183,-68.030973,-77.158131,-86.514888,-97.72082,-110.040305,-125.024121,-141.873425,-159.574944,-180.332738,-202.148918,-226.04424,-250.328511,-275.905367,-300.15538,-324.446565,-347.488173,-366.143861,-381.103116,-390.594444,-396.49629,-395.017272,-390.976039,-379.85046,-369.708163,-351.787331,-337.75774,-323.454048,-306.823528,-292.843843,-281.250576,-272.024831,-263.572194,-260.276112,-257.258974,-255.575481,-256.526396,-260.223777,-266.371445,-273.397884,-281.931307,-294.196861,-306.938049,-324.052397,-341.341471,-362.434218,-385.585445,-409.208842,-437.734935,-467.500809,-499.921622,-538.57531,-575.143042,-620.443135,-665.143344,-718.445677,-769.254157,-831.642061,-892.286642,-960.608254
5B2G5A3,1,219.979999,212.665514,217.834835,232.997941,229.080917,234.606961,239.065503,242.795228,240.446929,246.935685,247.838802,248.338051,250.053077,249.12002,250.734871,254.354056,256.05205,260.274272,263.5452,267.244421,272.218648,277.191594,284.581427,292.568364,303.004094,314.695517,330.162691,348.928171,371.271015,398.095228,429.516878,466.066347,504.312198,549.498969,596.803561,646.69607,698.514045,746.330712,797.07741,841.233333,887.704775,920.657178,956.102897,987.219124,1013.085355,1041.095059,1055.801517,1084.132006,1094.596697,1120.274929,1140.870036,1158.410388,1174.62095,1187.911189,1209.596737,1225.784275,1247.490071,1263.491931,1292.671613,1325.920253,1337.64807,1367.641425,1397.515955,1426.830356,1456.903456,1494.374776,1534.646128,1572.061601,1613.519592,1660.307959,1708.449276,1765.054848,1829.946681,1883.791385,1951.965579,2023.277721,16.685224,4.533959,2.921211,4.254036,-8.001133,-15.216813,-15.549243,-21.57684,-21.132983,-23.347758,-28.867475,-32.377981,-36.66907,-43.955005,-48.439698,-54.597471,-61.088561,-68.58087,-76.662129,-85.909648,-96.987392,-109.674201,-124.825759,-141.02637,-158.990635,-179.598717,-199.796215,-223.945642,-247.490578,-272.858134,-295.265968,-318.449585,-339.406796,-356.295297,-371.607657,-379.808211,-384.338214,-381.83356,-375.968778,-365.17764,-354.416962,-338.663921,-325.228241,-310.290082,-296.90613,-284.215628,-272.463151,-264.246961,-255.832198,-253.100682,-250.418552,-250.628222,-251.152813,-254.794532,-261.588779,-267.928014,-277.618303,-290.083937,-304.504969,-321.136403,-338.660758,-358.481589,-382.391579,-406.936491,-434.897163,-465.285388,-496.735297,-535.07664,-573.75073,-613.304713,-660.861512,-712.677144,-763.186407,-824.469817,-888.242434,-955.768542
6B2G5A1,1,186.332984,178.2627,177.425784,185.123151,182.148146,184.889208,182.50087,183.927004,188.006996,190.482418,191.265288,190.028223,193.11227,193.467823,194.869922,196.837533,199.026152,200.76303,204.783367,208.044028,212.569581,215.856201,222.481924,228.683078,236.504614,247.247882,259.809675,275.398909,294.230368,316.857556,346.843834,379.756068,417.049603,463.320459,513.700398,570.137554,632.983558,693.398466,760.805906,823.032693,887.760003,937.298801,992.159974,1037.375627,1075.369829,1115.293134,1138.692096,1173.240832,1187.496369,1217.600417,1238.012413,1256.580313,1272.128674,1284.794758,1303.789979,1317.212619,1342.955372,1355.604086,1383.545275,1416.010195,1422.796916,1450.743546,1472.913454,1506.428584,1536.238297,1568.03807,1604.311543,1642.367589,1682.228778,1724.715891,1772.320187,1822.884726,1887.606456,1938.633016,2001.941192,2065.081971,44.677133,34.707118,22.00844,21.107231,7.507334,1.86265,-4.04382,-8.319532,-9.103557,-14.618227,-20.208858,-25.267144,-29.483491,-37.746101,-43.05066,-49.622897,-55.968526,-64.073952,-73.510662,-83.268305,-94.047662,-107.471096,-122.741363,-139.937602,-158.54253,-180.293243,-203.528779,-229.451391,-256.863028,-286.92622,-316.949486,-348.300771,-380.384257,-410.324027,-437.34496,-458.973645,-479.563351,-488.111807,-493.390283,-488.288754,-482.651011,-461.921212,-446.539262,-426.812757,-404.625156,-384.982267,-363.493939,-346.107016,-329.714073,-319.730485,-309.00683,-302.160554,-298.092072,-295.45946,-297.445173,-300.239049,-306.791508,-315.273721,-327.393855,-341.92101,-356.380159,-374.971678,-395.333816,-420.01454,-446.564298,-474.819677,-506.067885,-540.750361,-581.251366,-620.138671,-659.7561,-710.320945,-766.921266,-823.216558,-881.794304,-948.151623
6B2G5A2,1,179.891416,173.659492,173.566082,180.165747,180.253381,182.617601,184.529274,184.747118,186.41011,187.689488,187.263136,189.866244,190.992218,191.255633,192.91922,194.941284,196.886476,200.749744,203.414017,206.335608,211.560906,216.644732,222.776389,230.742979,239.431173,250.589472,264.383776,280.883301,300.824044,324.84064,354.911692,388.214951,425.062793,466.757811,514.065529,564.127385,617.96894,668.311769,723.503412,771.200681,823.309049,860.351378,902.532412,939.541742,969.795476,1000.89285,1021.166384,1050.284836,1064.034258,1090.849173,1109.333569,1128.103905,1145.971965,1159.225813,1181.481846,1196.510071,1220.266604,1235.937281,1264.574376,1297.54909,1307.918204,1338.280521,1366.749089,1397.811153,1428.132317,1462.181484,1503.891189,1537.876577,1581.664451,1626.899461,1674.485819,1731.588522,1789.159112,1844.640637,1911.241583,1985.535241,38.405509,35.400996,21.303853,15.135081,9.875982,4.787796,0.892242,-6.280516,-12.407476,-15.40109,-19.419915,-24.970537,-29.466602,-35.324918,-41.952195,-47.701778,-54.597243,-62.372649,-71.205352,-80.093183,-90.649826,-103.789645,-117.947493,-133.859981,-151.849647,-170.964498,-192.446706,-215.520366,-239.221251,-264.47206,-289.645163,-314.194817,-337.08364,-360.466733,-377.844441,-391.247031,-402.159924,-403.275774,-402.238844,-395.194422,-386.767053,-370.449292,-356.46753,-341.908732,-325.988405,-313.115956,-298.647292,-288.639567,-278.777104,-272.715922,-268.322256,-265.975874,-265.681292,-267.168442,-272.101505,-278.511182,-285.896939,-297.083733,-310.217843,-327.116611,-343.097064,-361.718386,-384.084689,-408.599905,-434.963816,-463.014732,-495.938844,-531.122129,-568.869766,-609.638261,-655.192276,-706.561915,-757.454192,-814.737481,-874.458589,-942.995275
6B2G5A3,1,182.329193,179.92401,177.241201,167.864711,180.462395,179.46506,185.458735,183.639915,188.315362,186.655304,189.57184,189.863613,191.808966,191.505908,193.188799,195.572435,197.643091,200.663359,203.615644,207.115658,212.127784,217.353748,224.334357,231.204976,239.899163,251.787279,265.153059,283.099856,302.570442,326.534715,356.281373,389.177678,425.872991,467.622759,512.849,561.24525,613.687078,661.384341,712.877824,757.491959,805.563508,840.754964,880.283807,913.127568,941.819627,971.563771,989.594328,1018.367829,1030.562075,1058.118569,1076.627931,1095.225978,1112.149779,1124.507621,1146.794951,1162.661143,1180.590893,1201.911464,1228.112244,1259.921974,1279.200413,1303.262763,1334.595933,1362.74991,1394.504644,1428.762498,1467.315668,1506.27047,1547.941547,1595.822439,1635.34361,1695.741733,1753.234069,1808.709329,1880.331354,1951.369057,39.476424,26.321136,19.088926,18.827618,12.113292,1.81356,1.107942,-5.984547,-10.433572,-16.523114,-18.651086,-25.080503,-29.542965,-36.447638,-41.259016,-47.888373,-54.649607,-62.087893,-70.438729,-80.143831,-90.781836,-102.698538,-116.570706,-132.641289,-149.411265,-168.436847,-189.387095,-211.530263,-234.552747,-258.780208,-282.060532,-306.341553,-327.685651,-348.223171,-363.827111,-374.576485,-384.259014,-383.077472,-381.328124,-373.085437,-365.25587,-348.016001,-336.774707,-322.42296,-307.972644,-293.916584,-284.12749,-274.077229,-266.262428,-261.53867,-257.802057,-257.197915,-257.77959,-260.372627,-265.119996,-272.425359,-280.724674,-292.299771,-305.88507,-321.577107,-339.40244,-358.690181,-381.211733,-405.3633,-433.018811,-461.498277,-493.947801,-530.704059,-567.851551,-610.23358,-654.019022,-703.143129,-761.167102,-813.229913,-872.728993,-939.496734
4B1G5A1,1,286.9791,291.591392,297.687087,292.362985,306.44673,314.455915,308.45491,322.798641,324.860391,325.378841,325.218664,333.271636,331.934239,333.552256,336.64415,337.860028,341.803763,344.355604,348.00826,349.86914,356.201085,360.070639,366.004713,371.171855,378.866041,388.568029,400.468379,414.535004,432.100717,453.25639,479.748374,512.561762,551.40983,597.459692,652.964637,718.733352,793.426395,877.083514,964.935185,1060.985271,1161.825334,1262.395743,1361.075597,1454.125203,1544.852041,1619.60404,1696.573587,1752.262757,1813.103369,1865.234681,1920.1316,1937.18078,1988.986928,2028.22786,2062.055165,2099.73811,2133.56657,2165.454195,2191.693561,2213.816447,2260.783954,2297.943662,2338.406196,2378.627098,2423.317667,2471.585359,2523.1916,2579.984855,2636.987824,2701.827543,2772.490406,2851.881527,2921.593753,3006.281309,3101.099334,3202.308711,-12.091965,-18.334031,-21.663859,-21.875679,-32.971109,-32.794471,-37.049983,-36.023632,-35.6246,-40.217015,-42.50784,-47.668635,-48.987667,-57.097862,-61.058255,-65.173604,-71.910016,-79.459218,-88.169106,-98.582551,-109.678619,-124.065924,-139.498914,-157.154719,-179.317562,-204.482224,-231.185849,-261.06595,-295.606184,-332.834936,-371.323016,-417.889881,-463.324237,-513.283183,-561.52219,-612.402931,-657.847538,-699.217137,-729.054755,-753.066768,-768.481548,-771.042156,-767.028223,-751.080744,-729.91653,-700.427313,-672.443989,-638.925574,-610.78937,-585.336705,-561.252186,-538.781245,-523.359206,-509.712377,-505.301841,-495.917973,-497.935689,-501.970806,-510.139691,-520.512447,-538.431633,-558.398852,-584.889982,-611.919877,-644.744915,-682.543512,-724.112021,-767.630789,-822.631821,-877.59466,-941.058186,-1008.990155,-1077.523623,-1157.574001,-1249.775852,-1342.188582
4B1G5A2,1,272.967159,281.887813,288.857905,313.41637,310.841113,312.876483,312.69069,309.68919,323.105885,325.544776,327.300063,327.980986,332.406033,333.071618,333.172336,337.33663,339.349971,343.078594,346.422777,350.037977,354.065876,358.763178,364.384338,371.143074,379.361024,388.748086,401.997627,416.915181,434.412325,457.383019,484.636381,519.903732,556.795247,605.025019,657.815021,720.690529,790.16564,863.816053,941.248227,1023.214734,1102.495147,1182.219099,1257.434445,1329.409521,1395.736796,1451.512682,1512.324163,1557.508159,1602.424462,1636.734586,1689.77877,1705.994351,1747.43468,1792.316417,1814.300791,1848.487733,1890.552615,1908.524237,1957.353251,1978.785852,2022.283478,2061.500187,2099.767189,2146.007171,2193.053783,2241.62826,2295.462217,2350.844039,2410.279187,2476.72673,2540.053907,2620.984101,2702.883472,2795.025232,2884.384218,2986.537565,6.607225,-10.366308,-16.697137,-38.033717,-32.639812,-28.62072,-32.51931,-33.834662,-36.696864,-39.957969,-40.106086,-44.389909,-47.592101,-54.437936,-56.816851,-62.000986,-68.836866,-74.824101,-83.066242,-93.675637,-103.176853,-116.860286,-132.042704,-149.422452,-169.448909,-191.829172,-217.211924,-244.734526,-274.598482,-308.699744,-342.684763,-384.120622,-422.259715,-462.684403,-500.30171,-537.421806,-570.124185,-595.039636,-613.299806,-623.249469,-626.172558,-619.844275,-610.077997,-592.992724,-575.68775,-552.747323,-534.327925,-509.366926,-493.28168,-475.260091,-462.423786,-449.692951,-442.366878,-440.38946,-440.308503,-439.787168,-449.620238,-458.954382,-471.357039,-485.704866,-508.214913,-533.171189,-559.848167,-591.992037,-627.374761,-667.364178,-711.08405,-756.496584,-810.745695,-867.771174,-929.857529,-996.386432,-1072.590704,-1144.70164,-1241.485359,-1336.537962
4B1G5A3,1,295.27616,283.159925,300.021267,297.092948,299.560556,307.445933,310.403873,321.030455,319.003469,325.23395,326.028467,330.977711,332.898009,331.677115,334.373655,338.377203,339.067445,343.487983,345.573407,349.996565,354.613117,358.474005,363.553451,373.629065,379.749533,388.978366,401.789421,417.268014,435.083614,457.329171,485.655361,520.606124,558.491444,604.954034,660.300191,722.493724,789.764241,865.589177,941.918988,1023.974257,1103.491316,1182.576312,1257.238986,1327.446038,1395.773203,1447.941115,1507.71656,1550.083407,1596.040202,1639.723261,1687.531355,1699.080357,1744.405944,1784.024215,1813.870214,1851.347387,1885.324635,1919.923721,1945.317524,1979.030316,2021.540215,2056.532434,2106.120595,2140.396709,2188.0027,2236.379778,2290.493204,2345.466193,2408.959619,2472.444902,2534.72245,2616.499574,2698.386475,2789.915542,2881.693013,2978.552688,-18.146589,-11.080946,-28.785265,-37.934063,-37.09853,-32.548739,-37.07394,-40.43634,-37.499588,-38.484686,-42.126404,-44.156203,-45.889638,-55.348871,-58.422736,-62.312939,-68.458351,-71.614742,-83.902471,-92.503806,-104.432602,-116.723373,-132.547965,-145.225665,-170.011508,-191.395876,-217.304307,-245.615137,-275.74643,-309.927705,-343.84348,-384.666835,-422.102383,-462.535787,-501.50504,-536.945794,-567.701196,-594.074671,-610.471751,-619.657101,-622.869888,-616.431901,-605.581837,-589.407697,-570.616042,-547.707201,-528.857253,-504.989055,-488.08057,-472.646259,-460.338481,-445.518754,-441.161975,-437.239211,-441.488106,-441.762678,-451.141232,-462.391857,-474.118964,-489.918419,-510.146835,-534.348096,-565.054608,-593.540212,-628.024809,-667.455722,-712.829523,-760.381158,-814.836639,-872.226742,-933.29605,-999.64611,-1077.253375,-1159.061734,-1243.49076,-1339.259285
5B1G5A1,1,263.955231,263.507908,269.215096,268.235577,282.268325,288.697865,289.624279,294.279128,299.830579,300.170018,304.261212,308.39799,309.433199,308.451794,311.932033,313.006217,317.10381,319.791867,322.924347,324.933592,329.900921,334.598691,338.147172,345.40855,352.447937,361.072389,370.848858,383.546069,398.929348,417.314524,440.22186,470.708722,503.654543,544.22086,595.280625,657.652417,726.309921,808.12401,895.852177,996.593371,1103.313313,1219.251634,1333.074191,1447.451893,1554.005885,1653.380513,1753.272599,1833.020466,1908.944173,1973.429781,2049.448875,2075.814341,2137.54813,2195.707012,2225.301914,2274.417086,2320.785849,2348.691933,2389.879866,2413.689637,2470.477873,2507.285442,2551.303837,2595.686631,2645.354117,2694.118201,2750.223668,2802.697892,2866.943097,2932.773076,3003.097841,3074.803535,3154.997636,3252.57473,3334.756456,3429.118866,-6.317011,-14.293965,-20.640189,-35.604455,-24.751398,-36.401292,-35.774053,-35.126772,-35.807164,-37.322687,-40.872831,-43.42926,-46.634844,-53.558063,-57.753374,-62.474366,-68.767303,-75.41412,-83.918455,-94.81163,-104.012004,-117.674907,-134.733551,-152.108797,-172.379571,-195.233098,-221.044574,-251.841073,-284.577961,-322.167782,-360.667644,-407.919032,-456.160544,-508.882132,-563.403258,-619.571567,-676.707941,-728.32761,-775.645315,-815.831651,-845.907193,-864.021921,-873.159502,-870.458988,-855.974161,-835.195917,-807.703706,-767.112925,-735.169918,-703.616557,-674.415324,-640.360414,-617.721429,-599.096767,-584.656135,-574.497027,-568.654643,-568.320622,-567.088967,-573.884745,-587.832401,-606.375086,-629.750759,-653.84163,-684.825042,-718.189085,-762.885035,-806.157589,-856.021872,-912.145237,-980.884836,-1040.830923,-1109.602581,-1191.238391,-1280.296936,-1373.219016
5B1G5A2,1,265.771956,262.837512,271.856364,277.939429,277.795018,287.203374,294.608693,293.713501,295.099285,301.733842,303.477644,306.851877,307.040085,307.982957,310.743049,312.812431,314.513478,317.480607,319.799473,323.725775,328.214328,331.797057,335.816062,342.705867,349.773644,357.861611,367.978325,381.323712,396.40641,414.551269,438.597098,468.503874,501.114751,543.431684,594.979829,655.875735,725.527903,805.404145,889.941298,988.471171,1085.289376,1190.329695,1292.623091,1394.875073,1491.262516,1575.430037,1661.726812,1728.294614,1794.349332,1856.780038,1918.089282,1941.635184,1996.667469,2037.947325,2078.162345,2121.100837,2158.747232,2191.354862,2223.76045,2247.183906,2296.925301,2337.835616,2377.87034,2420.173155,2468.000562,2518.743147,2574.12733,2630.139172,2688.329764,2754.842615,2823.955522,2897.042614,2974.922894,3061.589852,3158.771275,3255.192049,0.132169,-7.375378,-9.536055,-22.123442,-31.693026,-31.588775,-36.566627,-35.184139,-35.561334,-37.408916,-37.874985,-40.971073,-43.661956,-52.298797,-57.285187,-59.630729,-66.162118,-72.513983,-80.835844,-91.60417,-101.477806,-113.283132,-127.977611,-146.413833,-165.621301,-188.407495,-213.726714,-243.292843,-275.132607,-310.360703,-347.945999,-393.095152,-436.96367,-486.662156,-538.042095,-589.677829,-639.042509,-682.707323,-722.733225,-753.34185,-775.829,-787.544323,-787.042787,-779.369973,-762.527779,-736.224599,-710.957781,-677.782174,-649.550865,-624.101809,-595.783159,-571.141574,-554.61427,-536.784548,-530.623979,-523.654424,-522.325301,-524.718863,-530.587291,-539.802159,-558.972298,-577.953225,-603.25776,-629.748343,-662.269288,-698.863445,-743.877578,-787.198095,-838.648213,-896.740789,-954.904029,-1025.56437,-1096.323511,-1175.178691,-1267.071811,-1358.668304
5B1G5A3,1,266.688689,266.101969,270.763741,257.300302,286.680235,285.385043,289.906311,294.508524,301.476574,301.339454,302.250525,305.094208,306.406261,306.64732,307.876262,311.239252,315.081068,317.13068,319.771683,323.589064,327.540133,331.731309,336.390161,342.224507,349.646813,357.785322,368.392163,381.390254,396.778066,415.889064,440.341458,470.993506,504.518002,547.514254,598.010878,660.627204,729.430955,806.319068,891.12745,985.224882,1079.172614,1175.919885,1273.590642,1365.628239,1453.582067,1527.739974,1607.148527,1665.591707,1724.021618,1776.187793,1833.047982,1853.901534,1906.188741,1945.879278,1981.084039,2023.830853,2057.138621,2091.819481,2122.485833,2154.174949,2195.465192,2232.789614,2273.456186,2317.13505,2364.253967,2411.947552,2466.027166,2519.932675,2581.079759,2645.46815,2724.859299,2783.427559,2875.856879,2968.492051,3058.769383,3161.997305,-7.645863,-5.905767,-18.994006,-19.265607,-23.299414,-23.802522,-30.768936,-29.318258,-32.375861,-37.247434,-37.842828,-39.500686,-43.264059,-50.762276,-55.915227,-59.030041,-65.23406,-72.832741,-80.178393,-89.806111,-100.492313,-112.371942,-126.764612,-144.871297,-164.920123,-186.322475,-212.222784,-239.631753,-271.038914,-306.790987,-342.956834,-385.463955,-430.041341,-476.545258,-525.767366,-573.454948,-618.23248,-660.95384,-692.976654,-719.382634,-735.340841,-739.524177,-737.661435,-727.063307,-709.145061,-682.90471,-656.497595,-624.811028,-599.632824,-573.269304,-552.472874,-530.747807,-515.80795,-504.304022,-501.245482,-494.910211,-495.537602,-504.734367,-513.667752,-523.604507,-543.613041,-564.915719,-590.128283,-618.244456,-652.190504,-689.856541,-732.784969,-780.919444,-834.20298,-891.688355,-948.676142,-1019.076239,-1095.557683,-1174.393211,-1262.762505,-1356.615084
6B1G5A1,1,218.493981,206.918828,203.651003,205.242075,214.302715,219.288594,219.043315,223.948962,224.943565,226.536885,228.562161,231.608764,232.036924,232.789831,235.186067,237.150101,240.045529,242.775629,245.862459,249.457264,254.460632,258.045688,262.475424,269.019388,276.956526,286.19533,297.564013,310.037229,326.382946,345.420606,369.461348,400.121613,432.80219,473.841624,522.43903,584.494926,652.444954,726.779254,811.108191,905.654896,1000.241215,1101.022286,1200.254465,1300.648145,1395.749268,1474.815072,1560.10729,1625.884491,1691.5752,1745.754705,1809.631347,1832.206887,1883.695532,1924.658973,1960.550498,2006.450698,2037.922825,2075.660964,2100.370576,2134.977231,2177.032444,2211.378805,2252.992442,2296.036518,2341.670681,2391.002971,2443.391344,2496.68877,2557.198123,2620.320688,2685.611724,2758.996482,2841.078893,2922.05824,3022.084303,3118.45026,39.807114,25.969742,15.831738,7.544491,-1.954005,-9.998171,-8.920744,-13.472774,-17.566556,-19.923387,-25.956423,-31.038258,-36.346367,-43.807088,-48.887936,-55.361957,-61.623244,-70.733256,-78.886483,-89.817974,-100.680714,-114.599928,-130.064538,-147.737359,-167.748549,-190.397952,-215.660309,-244.474402,-275.692514,-310.37381,-346.73498,-389.918365,-434.684067,-481.407768,-531.247304,-579.659768,-628.007697,-672.220586,-710.183734,-739.306959,-761.281983,-771.773481,-774.684447,-766.042911,-750.447738,-727.828432,-703.852295,-670.608034,-642.3644,-615.190996,-592.196789,-565.226541,-547.184589,-532.854327,-524.611893,-513.838438,-516.379011,-521.420057,-525.940847,-535.135707,-552.103804,-570.982908,-593.729021,-621.742884,-654.829289,-691.145742,-733.908232,-777.216559,-829.719761,-883.995238,-943.12301,-1011.994077,-1080.955912,-1161.958916,-1249.065332,-1342.4695
6B1G5A2,1,213.876867,206.302559,211.707409,213.952447,217.27792,214.152388,220.665251,222.111498,223.051885,225.455426,227.390679,229.146974,232.134526,231.494013,233.863836,235.83965,238.35244,241.143022,243.876181,247.769519,251.430672,256.5105,261.099219,267.485691,274.659318,284.168805,295.482985,307.747595,324.973319,344.012995,368.9103,399.688252,432.5275,474.24728,524.346,584.801617,651.689161,724.120519,803.13552,893.099377,980.85475,1073.289142,1163.546246,1252.338839,1336.18985,1405.613378,1480.516254,1540.20299,1594.26762,1641.240111,1703.60235,1726.794177,1777.280539,1823.624311,1853.984675,1896.802615,1931.52924,1961.854622,1999.682978,2026.043364,2068.483289,2108.821373,2150.669222,2193.039643,2240.804352,2291.843083,2345.059087,2400.049037,2461.941211,2523.801882,2592.413351,2672.598065,2744.451188,2833.039385,2931.579224,3029.789725,36.625737,24.325203,16.676521,-0.713803,2.453706,-7.008636,-6.026505,-11.926549,-14.384125,-21.670028,-23.207067,-29.3357,-33.973796,-41.232247,-46.994864,-53.46152,-59.808823,-67.346604,-76.669218,-86.058815,-96.861965,-110.867677,-124.928338,-142.032533,-161.411908,-183.802075,-208.682651,-236.547539,-266.381515,-300.069853,-334.2848,-375.968629,-417.838203,-461.978726,-505.993307,-551.240218,-591.196284,-629.082409,-659.644614,-682.316529,-696.945132,-703.422382,-699.870231,-691.942816,-673.941097,-650.468741,-628.177111,-599.920871,-577.889696,-555.062976,-535.684768,-515.882028,-504.362616,-493.696204,-490.750198,-487.250753,-490.467011,-496.606852,-504.887114,-517.868306,-532.748436,-556.742588,-582.089236,-608.743835,-642.798227,-681.67831,-721.168732,-769.458338,-821.075099,-877.696926,-940.982863,-1000.862587,-1079.208536,-1156.428928,-1245.525701,-1338.015087
